Crse Lst,Crse Lst Descr,Eff Date,Crse Lst Effective Status,Crse Seq,Course ID,Subject,Catalog Nbr,description,WildCard,Wildcard Acad Group,Wildcard Subject,Wildcard Catalog,Valid Beg,Valid End,Term Code,Term Descr,Class Assoc,Topic ID,Req Designation,subject,course
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,96,18526,AMCULT,214,Asian/Pacif Amer St,N,,,,2001-01-04,,,,0,0,,AMCUL,AMCUL 214
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,229,42269,AMCULT,215,Intro Arab-Amer Std,N,,,,2008-01-03,,,,0,0,,AMCUL,AMCUL 215
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,97,18528,AMCULT,216,Nat Amer Std,N,,,,2001-01-04,,,,0,0,,AMCUL,AMCUL 216
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,4,18528,AMCULT,216,Nat Amer Std,N,,,,2005-09-06,2011-04-20,,,0,0,,AMCUL,AMCUL 216
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,98,18529,AMCULT,217,Nat Amer Std,N,,,,2006-01-05,2006-04-18,,,0,0,,AMCUL,AMCUL 217
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,341,45095,AMCULT,218,Intro Ethnic Studies,N,,,,,,,,0,80,,AMCUL,AMCUL 218
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,402,45884,AMCULT,225,"Space, Story, Self",N,,,,2014-09-01,,,,0,0,,AMCUL,AMCUL 225
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,515,41608,AMCULT,226,The Latin Tinge,N,,,,2021-08-21,,,,0,0,,AMCUL,AMCUL 226
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,398,41608,AMCULT,226,The Latin Tinge,N,,,,2016-01-01,,,,0,0,,AMCUL,AMCUL 226
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,439,45286,AMCULT,232,Nat Amer Lit,N,,,,2018-09-01,,,,0,0,,AMCUL,AMCUL 232
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,213,41929,AMCULT,235,Harems to Terrorists,N,,,,2007-01-04,,,,0,0,,AMCUL,AMCUL 235
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,5,1482,AMCULT,240,Int Womn Gndr Stdy,N,,,,1997-09-03,,,,0,0,,AMCUL,AMCUL 240
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,403,45475,AMCULT,242,Gender Violence,N,,,,2016-01-01,,,,0,0,,AMCUL,AMCUL 242
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,6,18751,AMCULT,243,U.S. Latinas,N,,,,2001-01-04,2006-08-16,,,0,0,,AMCUL,AMCUL 243
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,109,18751,AMCULT,243,U.S. Latinas,N,,,,2001-01-04,2006-08-16,,,0,0,,AMCUL,AMCUL 243
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,302,5431,AMCULT,263,American South,N,,,,2011-01-05,,,,0,0,,AMCUL,AMCUL 263
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,284,5431,AMCULT,263,American South,N,,,,2011-01-05,,,,0,0,,AMCUL,AMCUL 263
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,325,44368,AMCULT,273,Southern Novel,N,,,,2012-09-04,,,,0,0,,AMCUL,AMCUL 273
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,297,44168,AMCULT,276,India as Homeland,N,,,,2011-09-06,,,,0,80,,AMCUL,AMCUL 276
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,292,44168,AMCULT,276,India as Homeland,N,,,,2011-09-06,,,,0,0,,AMCUL,AMCUL 276
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,159,40976,AMCULT,293,20thC Women of Color,N,,,,2005-01-05,2010-04-21,,,0,80,,AMCUL,AMCUL 293
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,463,10532,AMCULT,301,Topics Amer Culture,N,,,,2019-12-21,,,,0,82,,AMCUL,AMCUL 301
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,70,10532,AMCULT,301,Topics Amer Culture,N,,,,2006-01-05,2009-04-22,,,0,80,,AMCUL,AMCUL 301
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,376,45215,AMCULT,303,Race/Mixed Race,N,,,,2014-09-01,,,,0,0,,AMCUL,AMCUL 303
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,65,15878,AMCULT,304,Amer Immigration,N,,,,2006-01-05,,,,0,0,,AMCUL,AMCUL 304
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,424,45672,AMCULT,308,Amer Constitut Hist,N,,,,2017-12-31,,,,0,0,,AMCUL,AMCUL 308
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,180,14765,AMCULT,310,Ethnic Studies,N,,,,2006-01-05,,,,0,82,,AMCUL,AMCUL 310
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,179,14765,AMCULT,310,Ethnic Studies,N,,,,2006-01-05,,,,0,81,,AMCUL,AMCUL 310
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,60,14765,AMCULT,310,Ethnic Studies,N,,,,2006-01-05,2006-04-18,,,0,80,,AMCUL,AMCUL 310
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,500,14992,AMCULT,311,American Culture/HU,N,,,,2020-12-19,,,,0,83,,AMCUL,AMCUL 311
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,460,14992,AMCULT,311,American Culture/HU,N,,,,2019-08-21,,,,0,96,,AMCUL,AMCUL 311
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,459,14992,AMCULT,311,American Culture/HU,N,,,,2019-08-21,,,,0,82,,AMCUL,AMCUL 311
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,266,14992,AMCULT,311,American Culture/HU,N,,,,2009-09-08,,,,0,81,,AMCUL,AMCUL 311
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,63,14992,AMCULT,311,American Culture/HU,N,,,,2006-01-05,2009-04-22,,,0,80,,AMCUL,AMCUL 311
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,201,18531,AMCULT,312,Hist Latinos In U.S.,N,,,,2001-01-04,2006-04-18,,,0,0,,AMCUL,AMCUL 312
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,125,21055,AMCULT,313,Cuba&its Diaspora,N,,,,2004-01-06,2009-04-22,,,0,80,,AMCUL,AMCUL 313
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,328,21055,AMCULT,313,Cuba&its Diaspora,N,,,,2010-09-07,,,,0,0,,AMCUL,AMCUL 313
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,7,22317,AMCULT,315,Hist Latina/os in US,N,,,,2001-01-04,,,,0,0,,AMCUL,AMCUL 315
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,136,22317,AMCULT,315,Hist Latina/os in US,N,,,,2001-01-04,,,,0,0,,AMCUL,AMCUL 315
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,16,4681,AMCULT,316,Nat Am Peop N Amer,N,,,,2001-09-05,,,,0,0,,AMCUL,AMCUL 316
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,141,38583,AMCULT,318,Greek-American Cult,N,,,,2001-01-04,,,,0,0,,AMCUL,AMCUL 318
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,128,21128,AMCULT,319,Empowering Fam&Comm,N,,,,2001-09-05,2007-04-18,,,0,0,,AMCUL,AMCUL 319
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,235,18754,AMCULT,328,Native Am Lit,N,,,,2008-01-03,,,,0,80,,AMCUL,AMCUL 328
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,153,40704,AMCULT,329,Native Amer Feminism,N,,,,2004-09-07,2010-04-21,,,0,80,,AMCUL,AMCUL 329
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,499,49165,AMCULT,330,ArabAm Cultural Stds,N,,,,2020-12-19,,,,0,0,,AMCUL,AMCUL 330
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,379,45343,AMCULT,331,Health in America,N,,,,2014-08-16,,,,0,0,,AMCUL,AMCUL 331
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,373,45343,AMCULT,331,Health in America,N,,,,,,,,0,0,,AMCUL,AMCUL 331
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,454,18533,AMCULT,342,Hist of Family in US,N,,,,2019-08-21,,,,0,0,,AMCUL,AMCUL 342
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,99,18533,AMCULT,342,Hist of Family in US,N,,,,2006-01-05,,,,0,80,,AMCUL,AMCUL 342
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,116,19655,AMCULT,351,Race&Amer Cin,N,,,,2005-01-05,2010-04-21,,,0,0,,AMCUL,AMCUL 351
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,8,19655,AMCULT,351,Race&Amer Cin,N,,,,2005-09-06,,,,0,0,,AMCUL,AMCUL 351
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,155,40735,AMCULT,353,Asians Amer Film&TV,N,,,,2004-09-07,,,,0,0,,AMCUL,AMCUL 353
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,9,40735,AMCULT,353,Asians Amer Film&TV,N,,,,2004-09-07,,,,0,0,,AMCUL,AMCUL 353
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,425,46933,AMCULT,361,Teach ESL Mignt Comm,N,,,,2017-12-31,,,,0,0,,AMCUL,AMCUL 361
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,10,5442,AMCULT,367,Amer Indian History,N,,,,2001-01-04,,,,0,0,,AMCUL,AMCUL 367
4621,"Race and Ethnicity--Valid Begin Date (Includes courses that end FA05 or later); Transfer, Test & Other OFF - This includes courses with no valid begin dates, but has other defining factors.",1901-01-01,A,217,5443,AMCULT,371,Sex & Gender US Hist,N,,,,2007-01-04,,,,0,0,,AMCUL,AMCUL 371
